VNUM	LOCALE_NAME
12201	Heaume traditionnel+1
12202	Heaume traditionnel+2
12203	Heaume traditionnel+3
12204	Heaume traditionnel+4
12205	Heaume traditionnel+5
12206	Heaume traditionnel+6
12207	Heaume traditionnel+7
12208	Heaume traditionnel+8
12209	Heaume traditionnel+9
12220	Heaume de fer+0
12221	Heaume de fer+1
12222	Heaume de fer+2
12223	Heaume de fer+3
12224	Heaume de fer+4
12225	Heaume de fer+5
12226	Heaume de fer+6
12227	Heaume de fer+7
12228	Heaume de fer+8
12229	Heaume de fer+9
12240	Casque masque spectr.+0
12241	Casque masque spectr.+1
12242	Casque masque spectr.+2
12243	Casque masque spectr.+3
12244	Casque masque spectr.+4
12245	Casque masque spectr.+5
12246	Casque masque spectr.+6
12247	Casque masque spectr.+7
12248	Casque masque spectr.+8
12249	Casque masque spectr.+9
12260	Masque de la peur +0
12261	Masque de la peur +1
12262	Masque de la peur +2
12263	Masque de la peur +3
12264	Masque de la peur +4
12265	Masque de la peur +5
12266	Masque de la peur +6
12267	Masque de la peur +7
12268	Masque de la peur +8
12269	Masque de la peur +9
12280	Heaume de général +0
12281	Heaume de général +1
12282	Heaume de général +2
12283	Heaume de général +3
12284	Heaume de général +4
12285	Heaume de général +5
12286	Heaume de général +6
12287	Heaume de général +7
12288	Heaume de général +8
12289	Heaume de général +9
12340	Capuchon en cuir+0
12341	Capuchon en cuir+1
12342	Capuchon en cuir+2
12343	Capuchon en cuir+3
12344	Capuchon en cuir+4
12345	Capuchon en cuir+5
12346	Capuchon en cuir+6
12347	Capuchon en cuir+7
12348	Capuchon en cuir+8
12349	Capuchon en cuir+9
12360	Capuchon de maille+0
12361	Capuchon de maille+1
12362	Capuchon de maille+2
12363	Capuchon de maille+3
12364	Capuchon de maille+4
12365	Capuchon de maille+5
12366	Capuchon de maille+6
12367	Capuchon de maille+7
12368	Capuchon de maille+8
12369	Capuchon de maille+9
12380	Capuchon de fer+0
12381	Capuchon de fer+1
12382	Capuchon de fer+2
12383	Capuchon de fer+3
12384	Capuchon de fer+4
12385	Capuchon de fer+5
12386	Capuchon de fer+6
12387	Capuchon de fer+7
12388	Capuchon de fer+8
12389	Capuchon de fer+9
12390	Capuchon orc +0
12391	Capuchon orc +1
12392	Capuchon orc +2
12393	Capuchon orc +3
12394	Capuchon orc +4
12395	Capuchon orc +5
12396	Capuchon orc +6
12397	Capuchon orc +7
12398	Capuchon orc +8
12399	Capuchon orc +9
12400	Capuchon arachnoïde +0
12401	Capuchon arachnoïde +1
12402	Capuchon arachnoïde +2
12403	Capuchon arachnoïde +3
12404	Capuchon arachnoïde +4
12405	Capuchon arachnoïde +5
12406	Capuchon arachnoïde +6
12407	Capuchon arachnoïde +7
12408	Capuchon arachnoïde +8
12409	Capuchon arachnoïde +9
12480	Heaume sanglant+0
12481	Heaume sanglant+1
12482	Heaume sanglant+2
12483	Heaume sanglant+3
12484	Heaume sanglant+4
12485	Heaume sanglant+5
12486	Heaume sanglant+6
12487	Heaume sanglant+7
12488	Heaume sanglant+8
12489	Heaume sanglant+9
12500	Heaume de raillerie+0
12501	Heaume de raillerie+1
12502	Heaume de raillerie+2
12503	Heaume de raillerie+3
12504	Heaume de raillerie+4
12505	Heaume de raillerie+5
12506	Heaume de raillerie+6
12507	Heaume de raillerie+7
12508	Heaume de raillerie+8
12509	Heaume de raillerie+9
12520	Heaume de château+0
12521	Heaume de château+1
12522	Heaume de château+2
12523	Heaume de château+3
12524	Heaume de château+4
12525	Heaume de château+5
12526	Heaume de château+6
12527	Heaume de château+7
12528	Heaume de château+8
12529	Heaume de château+9
12530	Heaume Viking +0
12531	Heaume Viking +1
12532	Heaume Viking +2
12533	Heaume Viking +3
12534	Heaume Viking +4
12535	Heaume Viking +5
12536	Heaume Viking +6
12537	Heaume Viking +7
12538	Heaume Viking +8
12539	Heaume Viking +9
12540	Heaume magique +0
12541	Heaume magique +1
12542	Heaume magique +2
12543	Heaume magique +3
12544	Heaume magique +4
12545	Heaume magique +5
12546	Heaume magique +6
12547	Heaume magique +7
12548	Heaume magique +8
12549	Heaume magique +9
12620	Chapeau de moine+0
12621	Chapeau de moine+1
12622	Chapeau de moine+2
12623	Chapeau de moine+3
12624	Chapeau de moine+4
12625	Chapeau de moine+5
12626	Chapeau de moine+6
12627	Chapeau de moine+7
12628	Chapeau de moine+8
12629	Chapeau de moine+9
12640	Chapeau de phoenix+0
12641	Chapeau de phoenix+1
12642	Chapeau de phoenix+2
12643	Chapeau de phoenix+3
12644	Chapeau de phoenix+4
12645	Chapeau de phoenix+5
12646	Chapeau de phoenix+6
12647	Chapeau de phoenix+7
12648	Chapeau de phoenix+8
12649	Chapeau de phoenix+9
12660	Chap. lumiere du sol.+0
12661	Chap. lumiere du sol.+1
12662	Chap. lumiere du sol.+2
12663	Chap. lumiere du sol.+3
12664	Chap. lumiere du sol.+4
12665	Chap. lumiere du sol.+5
12666	Chap. lumiere du sol.+6
12667	Chap. lumiere du sol.+7
12668	Chap. lumiere du sol.+8
12669	Chap. lumiere du sol.+9
12670	Chapeau de cardinal +0
12671	Chapeau de cardinal +1
12672	Chapeau de cardinal +2
12673	Chapeau de cardinal +3
12674	Chapeau de cardinal +4
12675	Chapeau de cardinal +5
12676	Chapeau de cardinal +6
12677	Chapeau de cardinal +7
12678	Chapeau de cardinal +8
12679	Chapeau de cardinal +9
12680	Chapeau d\'éclat d\'âme +
12681	Chapeau d\'éclat d\'âme +
12682	Chapeau d\'éclat d\'âme +
12683	Chapeau d\'éclat d\'âme +
12684	Chapeau d\'éclat d\'âme +
12685	Chapeau d\'éclat d\'âme +
12686	Chapeau d\'éclat d\'âme +
12687	Chapeau d\'éclat d\'âme +
12688	Chapeau d\'éclat d\'âme +
12689	Chapeau d\'éclat d\'âme +
13000	Bouclier de bataille+0
13001	Bouclier de bataille+1
13002	Bouclier de bataille+2
13003	Bouclier de bataille+3
13004	Bouclier de bataille+4
13005	Bouclier de bataille+5
13006	Bouclier de bataille+6
13007	Bouclier de bataille+7
13008	Bouclier de bataille+8
13009	Bouclier de bataille+9
13020	Bouclier pentagonal+0
13021	Bouclier pentagonal+1
13022	Bouclier pentagonal+2
13023	Bouclier pentagonal+3
13024	Bouclier pentagonal+4
13025	Bouclier pentagonal+5
13026	Bouclier pentagonal+6
13027	Bouclier pentagonal+7
13028	Bouclier pentagonal+8
13029	Bouclier pentagonal+9
13040	Bouclier rond noir+0
13041	Bouclier rond noir+1
13042	Bouclier rond noir+2
13043	Bouclier rond noir+3
13044	Bouclier rond noir+4
13045	Bouclier rond noir+5
13046	Bouclier rond noir+6
13047	Bouclier rond noir+7
13048	Bouclier rond noir+8
13049	Bouclier rond noir+9
13060	Bouclier du faucon+0
13061	Bouclier du faucon+1
13062	Bouclier du faucon+2
13063	Bouclier du faucon+3
13064	Bouclier du faucon+4
13065	Bouclier du faucon+5
13066	Bouclier du faucon+6
13067	Bouclier du faucon+7
13068	Bouclier du faucon+8
13069	Bouclier du faucon+9
13080	Bouclier tigre singe+0
13081	Bouclier tigre singe+1
13082	Bouclier tigre singe+2
13083	Bouclier tigre singe+3
13084	Bouclier tigre singe+4
13085	Bouclier tigre singe+5
13086	Bouclier tigre singe+6
13087	Bouclier tigre singe+7
13088	Bouclier tigre singe+8
13089	Bouclier tigre singe+9
13100	Boucl. tranc. du lion+0
13101	Boucl. tranc. du lion+1
13102	Boucl. tranc. du lion+2
13103	Boucl. tranc. du lion+3
13104	Boucl. tranc. du lion+4
13105	Boucl. tranc. du lion+5
13106	Boucl. tranc. du lion+6
13107	Boucl. tranc. du lion+7
13108	Boucl. tranc. du lion+8
13109	Boucl. tranc. du lion+9
13120	Boucl. écaille dragon+0
13121	Boucl. écaille dragon+1
13122	Boucl. écaille dragon+2
13123	Boucl. écaille dragon+3
13124	Boucl. écaille dragon+4
13125	Boucl. écaille dragon+5
13126	Boucl. écaille dragon+6
13127	Boucl. écaille dragon+7
13128	Boucl. écaille dragon+8
13129	Boucl. écaille dragon+9
13140	Bouclier des titans +0
13141	Bouclier des titans +1
13142	Bouclier des titans +2
13143	Bouclier des titans +3
13144	Bouclier des titans +4
13145	Bouclier des titans +5
13146	Bouclier des titans +6
13147	Bouclier des titans +7
13148	Bouclier des titans +8
13149	Bouclier des titans+9
13160	Boucl. des 3 empereurs+0
13161	Boucl. des 3 empereurs+1
13162	Boucl. des 3 empereurs+2
13163	Boucl. des 3 empereurs+3
13164	Boucl. des 3 empereurs+4
13165	Boucl. des 3 empereurs+5
13166	Boucl. des 3 empereurs+6
13167	Boucl. des 3 empereurs+7
13168	Boucl. des 3 empereurs+8
13169	Boucl. des 3 empereurs+9
13180	Bouclier d\'aura+0
13181	Bouclier d\'aura+1
13182	Bouclier d\'aura+2
13183	Bouclier d\'aura+3
13184	Bouclier d\'aura+4
13185	Bouclier d\'aura+5
13186	Bouclier d\'aura+6
13187	Bouclier d\'aura+7
13188	Bouclier d\'aura+8
13189	Bouclier d\'aura+9
13190	Bouclier pentagonal+0
13191	Bouclier pentagonal+1
13192	Bouclier pentagonal+2
13193	Bouclier pentagonal+3
13194	Bouclier pentagonal+4
13195	Bouclier pentagonal+5
13196	Bouclier pentagonal+6
13197	Bouclier pentagonal+7
13198	Bouclier pentagonal+8
13199	Bouclier pentagonal+9
13200	Bouclier rond noir+0
13201	Bouclier rond noir+1
13202	Bouclier rond noir+2
13203	Bouclier rond noir+3
13204	Bouclier rond noir+4
13205	Bouclier rond noir+5
13206	Bouclier rond noir+6
13207	Bouclier rond noir+7
13208	Bouclier rond noir+8
13209	Bouclier rond noir+9
14000	Bracelet de bois+0
14001	Bracelet de bois+1
14002	Bracelet de bois+2
14003	Bracelet de bois+3
14004	Bracelet de bois+4
14005	Bracelet de bois+5
14006	Bracelet de bois+6
14007	Bracelet de bois+7
14008	Bracelet de bois+8
14009	Bracelet de bois+9
14020	bracelet de cuivre+0
14021	Bracelet de cuivre+1
14022	Bracelet de cuivre+2
14023	Bracelet de cuivre+3
14024	Bracelet de cuivre+4
14025	Bracelet de cuivre+5
14026	Bracelet de cuivre+6
14027	Bracelet de cuivre+7
14028	Bracelet de cuivre+8
14029	Bracelet de cuivre+9
14040	Bracelet d\'argent+0
14041	Bracelet d\'argent+1
14042	Bracelet d\'argent+2
14043	Bracelet d\'argent+3
14044	Bracelet d\'argent+4
14045	Bracelet d\'argent+5
14046	Bracelet d\'argent+6
14047	Bracelet d\'argent+7
14048	Bracelet d\'argent+8
14049	Bracelet d\'argent+9
14060	Bracelet d\'or+0
14061	Bracelet d\'or+1
14062	Bracelet d\'or+2
14063	Bracelet d\'or+3
14064	Bracelet d\'or+4
14065	Bracelet d\'or+5
14066	Bracelet d\'or+6
14067	Bracelet d\'or+7
14068	Bracelet d\'or+8
14069	Bracelet d\'or+9
14080	Bracelet de jade+0
14081	Bracelet de jade+1
14082	Bracelet de jade+2
14083	Bracelet de jade+3
14084	Bracelet de jade+4
14085	Bracelet de jade+5
14086	Bracelet de jade+6
14087	Bracelet de jade+7
14088	Bracelet de jade+8
14089	Bracelet de jade+9
14100	Bracelet d\'ébène+0
14101	Bracelet d\'ébène+1
14102	Bracelet d\'ébène+2
14103	Bracelet d\'ébène+3
14104	Bracelet d\'ébène+4
14105	Bracelet d\'ébène+5
14106	Bracelet d\'ébène+6
14107	Bracelet d\'ébène+7
14108	Bracelet d\'ébène+8
14109	Bracelet d\'ébène+9
14120	Bracelet de perles+0
14121	Bracelet de perles+1
14122	Bracelet de perles+2
14123	Bracelet de perles+3
14124	Bracelet de perles+4
14125	Bracelet de perles+5
14126	Bracelet de perles+6
14127	Bracelet de perles+7
14128	Bracelet de perles+8
14129	Bracelet de perles+9
14140	Bracelet d\'or blanc+0
14141	Bracelet d\'or blanc+1
14142	Bracelet d\'or blanc+2
14143	Bracelet d\'or blanc+3
14144	Bracelet d\'or blanc+4
14145	Bracelet d\'or blanc+5
14146	Bracelet d\'or blanc+6
14147	Bracelet d\'or blanc+7
14148	Bracelet d\'or blanc+8
14149	Bracelet d\'or blanc+9
14160	Bracelet de cristal+0
14161	Bracelet de cristal+1
14162	Bracelet de cristal+2
14163	Bracelet de cristal+3
14164	Bracelet de cristal+4
14165	Bracelet de cristal+5
14166	Bracelet de cristal+6
14167	Bracelet de cristal+7
14168	Bracelet de cristal+8
14169	Bracelet de cristal+9
14180	Bracelet d\'améthyste+0
14181	bracelet d\'améthyste+1
14182	bracelet d\'améthyste+2
14183	bracelet d\'améthyste+3
14184	bracelet d\'améthyste+4
14185	bracelet d\'améthyste+5
14186	bracelet d\'améthyste+6
14187	bracelet d\'améthyste+7
14188	bracelet d\'améthyste+8
14189	bracelet d\'améthyste+9
14200	Bracelet larme céleste+0
14201	Bracelet larme céleste+1
14202	Bracelet larme céleste+2
14203	Bracelet larme céleste+3
14204	Bracelet larme céleste+4
14205	Bracelet larme céleste+5
14206	Bracelet larme céleste+6
14207	Bracelet larme céleste+7
14208	Bracelet larme céleste+8
14209	Bracelet larme céleste+9
14220	Bracelet cristal d\'âme+0
14221	Bracelet cristal d\'âme+1
14222	Bracelet cristal d\'âme+2
14223	Bracelet cristal d\'âme+3
14224	Bracelet cristal d\'âme+4
14225	Bracelet cristal d\'âme+5
14226	Bracelet cristal d\'âme+6
14227	Bracelet cristal d\'âme+7
14228	Bracelet cristal d\'âme+8
14229	Bracelet cristal d\'âme+9
14500	Bracelet rubis +0
14501	Bracelet rubis +1
14502	Bracelet rubis +2
14503	Bracelet rubis +3
14504	Bracelet rubis +4
14505	Bracelet rubis +5
14506	Bracelet rubis +6
14507	Bracelet rubis +7
14508	Bracelet rubis +8
14509	Bracelet rubis +9
14520	Bracelet grenat +0
14521	Bracelet grenat +1
14522	Bracelet grenat +2
14523	Bracelet grenat +3
14524	Bracelet grenat +4
14525	Bracelet grenat +5
14526	Bracelet grenat +6
14527	Bracelet grenat +7
14528	Bracelet grenat +8
14529	Bracelet grenat +9
14540	Bracelet émeraude +0
14541	Bracelet émeraude +1
14542	Bracelet émeraude +2
14543	Bracelet émeraude +3
14544	Bracelet émeraude +4
14545	Bracelet émeraude +5
14546	Bracelet émeraude +6
14547	Bracelet émeraude +7
14548	Bracelet émeraude +8
14549	Bracelet émeraude +9
14560	Bracelet saphir +0
14561	Bracelet saphir +1
14562	Bracelet saphir +2
14563	Bracelet saphir +3
14564	Bracelet saphir +4
14565	Bracelet saphir +5
14566	Bracelet saphir +6
14567	Bracelet saphir +7
14568	Bracelet saphir +8
14569	Bracelet saphir +9
14570	Bracelet de tourmaline+0
14571	Bracelet de tourmaline+1
14572	Bracelet de tourmaline+2
14573	Bracelet de tourmaline+3
14574	Bracelet de tourmaline+4
14575	Bracelet de tourmaline+5
14576	Bracelet de tourmaline+6
14577	Bracelet de tourmaline+7
14578	Bracelet de tourmaline+8
14579	Bracelet de tourmaline+9
15000	Chaussures de cuir+0
15001	Chaussures de cuir+1
15002	Chaussures de cuir+2
15003	Chaussures de cuir+3
15004	Chaussures de cuir+4
15005	Chaussures de cuir+5
15006	Chaussures de cuir+6
15007	Chaussures de cuir+7
15008	Chaussures de cuir+8
15009	Chaussures de cuir+9
15020	Chaussures de bambou+0
15021	Chaussures de bambou+1
15022	Chaussures de bambou+2
15023	Chaussures de bambou+3
15024	Chaussures de bambou+4
15025	Chaussures de bambou+5
15026	Chaussures de bambou+6
15027	Chaussures de bambou+7
15028	Chaussures de bambou+8
15029	Chaussures de bambou+9
15040	Chaussures de bois+0
15041	Chaussures de bois+1
15042	Chaussures de bois+2
15043	Chaussures de bois+3
15044	Chaussures de bois+4
15045	Chaussures de bois+5
15046	Chaussures de bois+6
15047	Chaussures de bois+7
15048	Chaussures de bois+8
15049	Chaussures de bois+9
15060	Chaussures fil d\'Or+0
15061	Chaussures fil d\'Or+1
15062	Chaussures fil d\'Or+2
15063	Chaussures fil d\'Or+3
15064	Chaussures fil d\'Or+4
15065	Chaussures fil d\'Or+5
15066	Chaussures fil d\'Or+6
15067	Chaussures fil d\'Or+7
15068	Chaussures fil d\'Or+8
15069	Chaussures fil d\'Or+9
15080	Bottes de cuir+0
15081	Bottes de cuir+1
15082	Bottes de cuir+2
15083	Bottes de cuir+3
15084	Bottes de cuir+4
15085	Bottes de cuir+5
15086	Bottes de cuir+6
15087	Bottes de cuir+7
15088	Bottes de cuir+8
15089	Bottes de cuir+9
15100	Chaussures en or+0
15101	Chaussures en or+1
15102	Chaussures en or+2
15103	Chaussures en or+3
15104	Chaussures en or+4
15105	Chaussures en or+5
15106	Chaussures en or+6
15107	Chaussures en or+7
15108	Chaussures en or+8
15109	Chaussures en or+9
15120	Bottes de bronze+0
15121	Bottes de bronze+1
15122	Bottes de bronze+2
15123	Bottes de bronze+3
15124	Bottes de bronze+4
15125	Bottes de bronze+5
15126	Bottes de bronze+6
15127	Bottes de bronze+7
15128	Bottes de bronze+8
15129	Bottes de bronze+9
15140	Chaussures de jade+0
15141	Chaussures de jade+1
15142	Chaussures de jade+2
15143	Chaussures de jade+3
15144	Chaussures de jade+4
15145	Chaussures de jade+5
15146	Chaussures de jade+6
15147	Chaussures de jade+7
15148	Chaussures de jade+8
15149	Chaussures de jade+9
15160	Chaussures d\'extase+0
15161	Chaussures d\'extase+1
15162	Chaussures d\'extase+2
15163	Chaussures d\'extase+3
15164	Chaussures d\'extase+4
15165	Chaussures d\'extase+5
15166	Chaussures d\'extase+6
15167	Chaussures d\'extase+7
15168	Chaussures d\'extase+8
15169	Chaussures d\'extase+9
15180	Bottes des nimbes+0
15181	Bottes des nimbes+1
15182	Bottes des nimbes+2
15183	Bottes des nimbes+3
15184	Bottes des nimbes+4
15185	Bottes des nimbes+5
15186	Bottes des nimbes+6
15187	Bottes des nimbes+7
15188	Bottes des nimbes+8
15189	Bottes des nimbes+9
15200	Chaussures de phoenix+0
15201	Chaussures de phoenix+1
15202	Chaussures de phoenix+2
15203	Chaussures de phoenix+3
15204	Chaussures de phoenix+4
15205	Chaussures de phoenix+5
15206	Chaussures de phoenix+6
15207	Chaussures de phoenix+7
15208	Chaussures de phoenix+8
15209	Chaussures de phoenix+9
15220	Chauss. oiseau de feu+0
15221	Chauss. oiseau de feu+1
15222	Chauss. oiseau de feu+2
15223	Chauss. oiseau de feu+3
15224	Chauss. oiseau de feu+4
15225	Chauss. oiseau de feu+5
15226	Chauss. oiseau de feu+6
15227	Chauss. oiseau de feu+7
15228	Chauss. oiseau de feu+8
15229	Chauss. oiseau de feu+9
15240	Chauss. dragon caché+0
15241	Chauss. dragon caché+1
15242	Chauss. dragon caché+2
15243	Chauss. dragon caché+3
15244	Chauss. dragon caché+4
15245	Chauss. dragon caché+5
15246	Chauss. dragon caché+6
15247	Chauss. dragon caché+7
15248	Chauss. dragon caché+8
15249	Chauss. dragon caché+9
15370	Chausses d\'euphorie +0
15371	Chausses d\'euphorie +1
15372	Chausses d\'euphorie +2
15373	Chausses d\'euphorie +3
15374	Chausses d\'euphorie +4
15375	Chausses d\'euphorie +5
15376	Chausses d\'euphorie +6
15377	Chausses d\'euphorie +7
15378	Chausses d\'euphorie +8
15379	Chausses d\'euphorie +9
15390	Bottes auréolées +0
15391	Bottes auréolées +1
15392	Bottes auréolées +2
15393	Bottes auréolées +3
15394	Bottes auréolées +4
15395	Bottes auréolées +5
15396	Bottes auréolées +6
15397	Bottes auréolées +7
15398	Bottes auréolées +8
15399	Bottes auréolées +9
15410	Bottes de Qilin +0
15411	Bottes de Qilin +1
15412	Bottes de Qilin +2
15413	Bottes de Qilin +3
15414	Bottes de Qilin +4
15415	Bottes de Qilin +5
15416	Bottes de Qilin +6
15417	Bottes de Qilin +7
15418	Bottes de Qilin +8
15419	Bottes de Qilin +9
15430	Bottes d\'oiseau-glace +0
15431	Bottes d\'oiseau-glace +1
15432	Bottes d\'oiseau-glace +2
15433	Bottes d\'oiseau-glace +3
15434	Bottes d\'oiseau-glace +4
15435	Bottes d\'oiseau-glace +5
15436	Bottes d\'oiseau-glace +6
15437	Bottes d\'oiseau-glace +7
15438	Bottes d\'oiseau-glace +8
15439	Bottes d\'oiseau-glace +9
16000	Collier de bois+0
16001	Collier de bois+1
16002	Collier de bois+2
16003	Collier de bois+3
16004	Collier de bois+4
16005	Collier de bois+5
16006	Collier de bois+6
16007	Collier de bois+7
16008	Collier de bois+8
16009	Collier de bois+9
16020	Collier de cuivre+0
16021	Collier de cuivre+1
16022	Collier de cuivre+2
16023	Collier de cuivre+3
16024	Collier de cuivre+4
16025	Collier de cuivre+5
16026	Collier de cuivre+6
16027	Collier de cuivre+7
16028	Collier de cuivre+8
16029	Collier de cuivre+9
16040	Collier d\'argent+0
16041	Collier d\'argent+1
16042	Collier d\'argent+2
16043	Collier d\'argent+3
16044	Collier d\'argent+4
16045	Collier d\'argent+5
16046	Collier d\'argent+6
16047	Collier d\'argent+7
16048	Collier d\'argent+8
16049	Collier d\'argent+9
16060	Collier d\'or+0
16061	Collier d\'or+1
16062	Collier d\'or+2
16063	Collier d\'or+3
16064	Collier d\'or+4
16065	Collier d\'or+5
16066	Collier d\'or+6
16067	Collier d\'or+7
16068	Collier d\'or+8
16069	Collier d\'or+9
16080	Collier de jade+0
16081	Collier de jade+1
16082	Collier de jade+2
16083	Collier de jade+3
16084	Collier de jade+4
16085	Collier de jade+5
16086	Collier de jade+6
16087	Collier de jade+7
16088	Collier de jade+8
16089	Collier de jade+9
16100	Collier d\'ébène+0
16101	Collier d\'ébène+1
16102	Collier d\'ébène+2
16103	Collier d\'ébène+3
16104	Collier d\'ébène+4
16105	Collier d\'ébène+5
16106	Collier d\'ébène+6
16107	Collier d\'ébène+7
16108	Collier d\'ébène+8
16109	Collier d\'ébène+9
16120	Collier de perles+0
16121	Collier de perles+1
16122	Collier de perles+2
16123	Collier de perles+3
16124	Collier de perles+4
16125	Collier de perles+5
16126	Collier de perles+6
16127	Collier de perles+7
16128	Collier de perles+8
16129	Collier de perles+9
16140	Collier d\'or blanc+0
16141	Collier d\'or blanc+1
16142	Collier d\'or blanc+2
16143	Collier d\'or blanc+3
16144	Collier d\'or blanc+4
16145	Collier d\'or blanc+5
16146	Collier d\'or blanc+6
16147	Collier d\'or blanc+7
16148	Collier d\'or blanc+8
16149	Collier d\'or blanc+9
16160	Collier de cristal+0
16161	Collier de cristal+1
16162	Collier de cristal+2
16163	Collier de cristal+3
16164	Collier de cristal+4
16165	Collier de cristal+5
16166	Collier de cristal+6
16167	Collier de cristal+7
16168	Collier de cristal+8
16169	Collier de cristal+9
16180	Collier d\'améthyste+0
16181	Collier d\'améthyste+1
16182	Collier d\'améthyste+2
16183	Collier d\'améthyste+3
16184	Collier d\'améthyste+4
16185	Collier d\'améthyste+5
16186	Collier d\'améthyste+6
16187	Collier d\'améthyste+7
16188	Collier d\'améthyste+8
16189	Collier d\'améthyste+9
16200	Collier larme céleste+0
16201	Collier larme céleste+1
16202	Collier larme céleste+2
16203	Collier larme céleste+3
16204	Collier larme céleste+4
16205	Collier larme céleste+5
16206	Collier larme céleste+6
16207	Collier larme céleste+7
16208	Collier larme céleste+8
16209	Collier larme céleste+9
16220	Collier cristal d\'âme+0
16221	Collier cristal d\'âme+1
16222	Collier cristal d\'âme+2
16223	Collier cristal d\'âme+3
16224	Collier cristal d\'âme+4
16225	Collier cristal d\'âme+5
16226	Collier cristal d\'âme+6
16227	Collier cristal d\'âme+7
16228	Collier cristal d\'âme+8
16229	Collier cristal d\'âme+9
16500	Collier rubis +0
16501	Collier rubis +1
16502	Collier rubis +2
16503	Collier rubis +3
16504	Collier rubis +4
16505	Collier rubis +5
16506	Collier rubis +6
16507	Collier rubis +7
16508	Collier rubis +8
16509	Collier rubis +9
16520	Collier grenat +0
16521	Collier grenat +1
16522	Collier grenat +2
16523	Collier grenat +3
16524	Collier grenat +4
16525	Collier grenat +5
16526	Collier grenat +6
16527	Collier grenat +7
16528	Collier grenat +8
16529	Collier grenat +9
16540	Collier émeraude +0
16541	Collier émeraude +1
16542	Collier émeraude +2
16543	Collier émeraude +3
16544	Collier émeraude +4
16545	Collier émeraude +5
16546	Collier émeraude +6
16547	Collier émeraude +7
16548	Collier émeraude +8
16549	Collier émeraude +9
16560	Collier saphir +0
16561	Collier saphir +1
16562	Collier saphir +2
16563	Collier saphir +3
16564	Collier saphir +4
16565	Collier saphir +5
16566	Collier saphir +6
16567	Collier saphir +7
16568	Collier saphir +8
16569	Collier saphir +9
16570	Collier de tourmaline+0
16571	Collier de tourmaline+1
16572	Collier de tourmaline+2
16573	Collier de tourmaline+3
16574	Collier de tourmaline+4
16575	Collier de tourmaline+5
16576	Collier de tourmaline+6
16577	Collier de tourmaline+7
16578	Collier de tourmaline+8
16579	Collier de tourmaline+9
17000	Boucles oreille bois+0
17001	Boucles oreille bois+1
17002	Boucles oreille bois+2
17003	Boucles oreille bois+3
17004	Boucles oreille bois+4
17005	Boucles oreille bois+5
17006	Boucles oreille bois+6
17007	Boucles oreille bois+7
17008	Boucles oreille bois+8
17009	Boucles oreille bois+9
17020	Boucles oreille cuivre+0
17021	Boucles oreille cuivre+1
17022	Boucles oreille cuivre+2
17023	Boucles oreille cuivre+3
17024	Boucles oreille cuivre+4
17025	Boucles oreille cuivre+5
17026	Boucles oreille cuivre+6
17027	Boucles oreille cuivre+7
17028	Boucles oreille cuivre+8
17029	Boucles oreille cuivre+9
17040	Boucles oreille argent+0
17041	Boucles oreille argent+1
17042	Boucles oreille argent+2
17043	Boucles oreille argent+3
17044	Boucles oreille argent+4
17045	Boucles oreille argent+5
17046	Boucles oreille argent+6
17047	Boucles oreille argent+7
17048	Boucles oreille argent+8
17049	Boucles oreille argent+9
17060	Boucles d\'oreille or+0
17061	Boucles d\'oreille or+1
17062	Boucles d\'oreille or+2
17063	Boucles d\'oreille or+3
17064	Boucles d\'oreille or+4
17065	Boucles d\'oreille or+5
17066	Boucles d\'oreille or+6
17067	Boucles d\'oreille or+7
17068	Boucles d\'oreille or+8
17069	Boucles d\'oreille or+9
17080	Boucles oreille jade+0
17081	Boucles oreille jade+1
17082	Boucles oreille jade+2
17083	Boucles oreille jade+3
17084	Boucles oreille jade+4
17085	Boucles oreille jade+5
17086	Boucles oreille jade+6
17087	Boucles oreille jade+7
17088	Boucles oreille jade+8
17089	Boucles oreille jade+9
17100	Boucles oreille ébène+0
17101	Boucles oreille ébène+1
17102	Boucles oreille ébène+2
17103	Boucles oreille ébène+3
17104	Boucles oreille ébène+4
17105	Boucles oreille ébène+5
17106	Boucles oreille ébène+6
17107	Boucles oreille ébène+7
17108	Boucles oreille ébène+8
17109	Boucles oreille ébène+9
17120	Boucles oreille perle+0
17121	Boucles oreille perle+1
17122	Boucles oreille perle+2
17123	Boucles oreille perle+3
17124	Boucles oreille perle+4
17125	Boucles oreille perle+5
17126	Boucles oreille perle+6
17127	Boucles oreille perle+7
17128	Boucles oreille perle+8
17129	Boucles oreille perle+9
17140	Boucle oreil. or blanc+0
17141	Boucle oreil. or blanc+1
17142	Boucle oreil. or blanc+2
17143	Boucle oreil. or blanc+3
17144	Boucle oreil. or blanc+4
17145	Boucle oreil. or blanc+5
17146	Boucle oreil. or blanc+6
17147	Boucle oreil. or blanc+7
17148	Boucle oreil. or blanc+8
17149	Boucle oreil. or blanc+9
17160	Boucles oreil. cristal+0
17161	Boucles oreil. cristal+1
17162	Boucles oreil. cristal+2
17163	Boucles oreil. cristal+3
17164	Boucles oreil. cristal+4
17165	Boucles oreil. cristal+5
17166	Boucles oreil. cristal+6
17167	Boucles oreil. cristal+7
17168	Boucles oreil. cristal+8
17169	Boucles oreil. cristal+9
17180	Boucle oreille améth.+0
17181	Boucle oreille améth.+1
17182	Boucle oreille améth.+2
17183	Boucle oreille améth.+3
17184	Boucle oreille améth.+4
17185	Boucle oreille améth.+5
